http://www.businessandmanagementdegrees.phoenix.edu/?v8=mba&unit=dir&channel=srch&provider=google&initiative=mast&creative_desc=Exact&keyword=online+mba&user3=1&mktg_prog=bus&placement=srch&version=text&classification=t1srch&destination=aptm&distribution=na&user1=cpc&user2=non_brnd&cm_mmc=srch-_-google-_-bus-_-online+mba&cm_mmca4=Exact&cm_mmca7=online+mba&cm_mmca13=1&cm_mmca1=bus&cm_mmca2=srch&cm_mmca5=text&cm_mmca6=t1srch&cm_mmca8=aptm&cm_mmca9=na&cm_mmca11=cpc&cm_mmca12=non_brnd&pvp_campaign=14210_0917_9_95&pvp_campaign_int=24310_0917_9_95&vrefid=sM6O6hJkv_7837393308_RefDomain_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.university-ofphoenix.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.businessandmanagementdegrees.phoenix.edu/?unit=dir&channel=srch&provider=msn&initiative=gen&creative_desc=Exact&keyword=university+Business+Law&user3=1&mktg_prog=bus&placement=srch&version=text&classification=t1srch&destination=biz&distribution=na&user1=cpc&user2=nonbrand&cm_mmc=dir-_-srch-_-msn-_-gen&cm_mmca4=Exact&cm_mmca7=university+Business+Law&cm_mmca13=1&cm_mmca1=bus&cm_mmca2=srch&cm_mmca5=text&cm_mmca6=t1srch&cm_mmca8=biz&cm_mmca9=na&cm_mmca11=cpc&cm_mmca12=non_brnd&pvp_campaign=14210_0917_9_95&pvp_campaign_int=24310_0917_9_95&vrefid=ectqN3pKZ_243560573_RefDomain_%7Bplacement%7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.educationdegrees.phoenix.edu/?unit=dir&channel=srch&provider=google&initiative=gen&creative_desc=broad&keyword=college+of+education&user3=1&mktg_prog=edu&placement=srch&version=text&classification=t1srch&destination=edu&distribution=na&user1=cpc&user2=non_brnd&cm_mmc=dir-_-srch-_-google-_-gen&cm_mmca4=broad&cm_mmca7=college+of+education&cm_mmca13=1&cm_mmca1=edu&cm_mmca2=srch&cm_mmca5=text&cm_mmca6=t1srch&cm_mmca8=edu&cm_mmca9=na&cm_mmca11=cpc&cm_mmca12=non_brnd&pvp_campaign=14210_0917_9_95&pvp_campaign_int=24310_0917_9_95&vrefid=s2vbKMZGK_7316765435_RefDomain_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.faw.phoenix.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.universityofphoenixinfo.com/?s=msn&c=uope&tp3=b&k=online%20meteorology%20degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.phoenixmed.arizona.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.technologydegrees.phoenix.edu/?creative_desc=Exact&provider=Google&keyword=university+of+phoenix+technical+support&user3=1&unit=dir&channel=srch&initiative=gen&mktg_prog=brnd&placement=srch&version=text&classification=t1srch&destination=tech&distribution=na&user1=cpc&user2=brnd&pvp_campaign=14210_0917_9_95&pvp_campaign_int=24310_0917_9_95&cm_mmc=dir-_-srch-_-google-_-gen&cm_mmca1=brnd&cm_mmca2=srch&cm_mmca4=Exact&cm_mmca5=text&cm_mmca6=t1srch&cm_mmca7=university+of+phoenix+technical+support&cm_mmca8=tech&cm_mmca9=na&cm_mmca11=cpc&cm_mmca12=brnd&cm_mmca13=1&vrefid=s44C9k44b_7383942271_4561iuf9g3q501317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nursingdegrees.phoenix.edu/?unit=dir&channel=srch&provider=admarketplace&initiative=na&creative_desc=Exact&keyword=nursing+degree&user3=1&mktg_prog=nurs&placement=srch&version=text&classification=t2srch&destination=nurs&distribution=na&user1=cpc&user2=non_brnd&cm_mmc=dir-_-srch-_-admarketplace-_-na&cm_mmca4=Exact&cm_mmca7=nursing+degree&cm_mmca13=1&cm_mmca1=nurs&cm_mmca2=srch&cm_mmca5=text&cm_mmca6=t2srch&cm_mmca8=nurs&cm_mmca9=na&cm_mmca11=cpc&cm_mmca12=non_brnd&pvp_campaign=14210_0917_9_95&pvp_campaign_int=24310_0917_9_95&vrefid=am823629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.myapply.phoenix.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.psychologydegrees.phoenix.edu/?creative_desc=Exact&provider=Google&keyword=psychology+degrees+online&user3=1&unit=dir&channel=srch&initiative=gen&mktg_prog=psych&placement=srch&version=Text&classification=t1srch&destination=psych&distribution=na&user1=cpc&user2=non_brnd&pvp_campaign=14210_0917_9_95&pvp_campaign_int=24310_0917_9_95&cm_mmc=dir-_-srch-_-Google-_-gen&cm_mmca1=psych&cm_mmca2=srch&cm_mmca4=Exact&cm_mmca5=Text&cm_mmca6=t1srch&cm_mmca7=psychology+degrees+online&cm_mmca8=psych&cm_mmca9=na&cm_mmca11=cpc&cm_mmca12=non_brnd&cm_mmca13=1&vrefid=suMJfGhv5_6240736715_4561iuf9g3q501317&ABS=eM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ecampus.phoenix.edu/formslogin.asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.criminaljusticeandsecuritydegrees.phoenix.edu/?category=TSCODE_1UT2O6&keyword=south+university&vrefid=sSgoq9yh5_7130440835_4561iuf9g3q501317&cm_mmc=dir-_-srch-_-google-_-gen&pvp_campaign=14210_0917_9_95&cm_mmca13=1&cm_mmca9=na&cm_mmca12=non_brnd&cm_mmca8=cj&cm_mmca11=cpc&cm_mmca7=south+university&cm_mmca6=t1srch&cm_mmca5=Text&cm_mmca4=Exact&destination=cj&cm_mmca2=srch&cm_mmca1=cj&provider=Google&tscode=1UT2O6&channel=srch&initiative=gen&mktg_prog=cj&pvp_campaign_int=24310_0917_9_95&user3=1&user2=non_brnd&user1=cpc&placement=srch&unit=dir&distribution=na&classification=t1srch&version=Text&creative_desc=Exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ecatalog.phoenix.edu/31_ONLINE/2011/DECEMBER/PDF/catalog.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.portal.phoenix.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.excite.com/education/university-of-phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.huffingtonpost.com/2013/02/25/university-of-phoenix-accreditation_n_2762168.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.mailout.universityofphoenix.com/webdocs/UnsubscribeEmail.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.universities.com/Online/University-of-Phoenix.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.elearners.com/colleges/university-of-phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.universityofphoenix.com/ebooks/index.asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.huffingtonpost.com/news/university-of-phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.nursingdegrees.phoenix.edu/?v8=ms&category=TSCODE_1UBQDE&user3=1&user2=non_brnd&user1=cpc&cm_mmca13=1&cm_mmca12=non_brnd&cm_mmca11=cpc&destination=mast&placement=srch&mktg_prog=nurs&version=text&distribution=na&keyword=nurse+practitioner+programs&initiative=mast&provider=google&channel=srch&cm_mmc=dir-_-srch-_-google-_-gen&cm_mmca9=na&cm_mmca8=mast&cm_mmca7=nurse+practitioner+programs&cm_mmca6=t1srch&tscode=1UBQDE&cm_mmca5=text&cm_mmca4=Exact&cm_mmca2=srch&cm_mmca1=nurs&vrefid=sDAF9104864_13116092748_RefDomain_&creative_desc=Exact&pvp_campaign_int=24310_0917_9_95&pvp_campaign=14210_0917_9_95&classification=t1srch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.earnmydegree.com/schools/university-of-phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.universityofphoenix.com/ebooks/table.asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.universityofphoenixstadium.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
